user_id,user_type,device_type,os,timestamp,login_time_hour,typing_speed,keystroke_interval,mouse_speed,session_duration,actions_per_min,ip_change,label
user_010,student,mobile,Android,2026-07-21 19:22:31.494226,19,3.39,0.128,323.7,413.5,25,0,0
user_010,student,desktop,Android,2026-07-21 19:22:31.494246,19,3.76,0.147,293.1,303.1,42,1,0
user_010,student,laptop,Windows,2026-07-21 19:22:31.494270,19,3.64,0.096,381.7,790.8,37,0,0
user_010,student,desktop,Android,2026-07-21 19:22:31.494292,19,3.66,0.116,201.3,670.2,32,0,0
user_010,student,desktop,iOS,2026-07-21 19:22:31.494310,19,3.96,0.124,252.0,791.2,43,1,0
user_010,student,mobile,Linux,2026-07-21 19:22:31.494328,19,2.26,0.1,203.7,877.8,28,0,0
user_010,student,laptop,iOS,2026-07-21 19:22:31.494347,19,2.68,0.124,386.4,862.3,41,0,0
user_010,student,desktop,Linux,2026-07-21 19:22:31.494365,19,13.44,0.011,1150.5,66.3,136,1,1
user_010,student,desktop,iOS,2026-07-21 19:22:31.494382,19,3.42,0.113,211.6,327.4,43,0,0
user_010,student,desktop,Windows,2026-07-21 19:22:31.494399,19,3.74,0.148,393.8,688.5,23,1,0
user_010,student,laptop,Windows,2026-07-21 19:22:31.494416,19,3.19,0.107,213.1,494.2,20,1,0
user_010,student,laptop,Linux,2026-07-21 19:22:31.494433,19,17.44,0.017,0.0,10.0,257,1,1
user_010,student,desktop,Android,2026-07-21 19:22:31.494452,19,10.79,0.019,1472.2,71.3,132,1,1
user_010,student,laptop,Linux,2026-07-21 19:22:31.494470,19,12.64,0.027,1149.2,24.9,151,0,1
user_010,student,laptop,Windows,2026-07-21 19:22:31.494488,19,3.36,0.126,254.7,877.9,36,0,0
user_010,student,desktop,Windows,2026-07-21 19:22:31.494507,19,2.06,0.131,381.9,683.1,24,0,0
user_010,student,mobile,Linux,2026-07-21 19:22:31.494524,19,2.8,0.099,396.8,492.4,20,0,0
user_010,student,desktop,Linux,2026-07-21 19:22:31.494540,19,13.62,0.025,1100.2,62.9,144,0,1
user_010,student,mobile,Android,2026-07-21 19:22:31.494557,19,3.13,0.113,308.6,422.2,33,0,0
user_010,student,desktop,Windows,2026-07-21 19:22:31.494574,19,2.18,0.091,290.7,756.6,37,1,0
user_011,student,desktop,Android,2026-07-21 19:22:31.494594,19,3.25,0.089,206.5,411.3,22,0,0
user_011,student,mobile,Linux,2026-07-21 19:22:31.494612,19,6.85,0.04,779.5,109.7,103,0,1
user_011,student,mobile,Android,2026-07-21 19:22:31.494631,19,3.12,0.096,232.2,649.2,41,0,0
user_011,student,mobile,Linux,2026-07-21 19:22:31.494648,19,6.08,0.064,693.1,97.9,72,1,1
user_011,student,desktop,Windows,2026-07-21 19:22:31.494665,19,2.93,0.128,279.1,660.0,34,1,0
user_011,student,laptop,Windows,2026-07-21 19:22:31.494682,19,2.58,0.129,372.0,844.7,25,1,0
user_011,student,desktop,Windows,2026-07-21 19:22:31.494699,19,3.45,0.132,229.2,892.0,31,1,0
user_011,student,mobile,Windows,2026-07-21 19:22:31.494716,19,2.28,0.115,323.6,507.6,39,1,0
user_011,student,laptop,Windows,2026-07-21 19:22:31.494732,19,3.55,0.146,214.5,352.7,20,1,0
user_011,student,laptop,Windows,2026-07-21 19:22:31.494755,19,2.7,0.082,215.7,493.3,41,0,0
user_011,student,mobile,Windows,2026-07-21 19:22:31.494772,19,3.95,0.094,338.6,420.1,34,0,0
user_011,student,desktop,Android,2026-07-21 19:22:31.494789,19,15.84,0.007,0.0,13.7,274,1,1
user_011,student,desktop,Android,2026-07-21 19:22:31.494806,19,3.79,0.122,323.3,725.4,28,1,0
user_011,student,laptop,Windows,2026-07-21 19:22:31.494824,19,3.74,0.13,360.3,788.9,34,0,0
user_011,student,desktop,Linux,2026-07-21 19:22:31.494840,19,2.16,0.143,309.5,571.4,41,1,0
user_011,student,mobile,iOS,2026-07-21 19:22:31.494857,19,3.29,0.117,346.3,734.9,30,1,0
user_011,student,laptop,iOS,2026-07-21 19:22:31.494874,19,3.19,0.126,295.9,431.5,38,0,0
user_011,student,laptop,Android,2026-07-21 19:22:31.494891,19,3.95,0.104,236.4,560.2,42,1,0
user_011,student,desktop,iOS,2026-07-21 19:22:31.494907,19,2.09,0.091,204.2,437.1,38,0,0
user_011,student,mobile,Windows,2026-07-21 19:22:31.494924,19,14.98,0.029,1325.2,44.2,193,1,1
user_011,student,desktop,Android,2026-07-21 19:22:31.494941,19,11.1,0.018,1101.8,47.8,126,0,1
user_011,student,desktop,Android,2026-07-21 19:22:31.494958,19,3.74,0.131,348.5,677.3,39,0,0
user_011,student,desktop,iOS,2026-07-21 19:22:31.494977,19,3.47,0.134,301.0,820.2,37,0,0
user_011,student,desktop,Android,2026-07-21 19:22:31.494995,19,3.16,0.111,345.1,824.1,23,1,0
user_011,student,desktop,Linux,2026-07-21 19:22:31.495037,19,8.6,0.053,683.0,114.1,110,0,1
user_012,admin,mobile,Android,2026-07-21 19:22:31.495059,19,2.72,0.107,293.2,739.9,40,1,0
user_012,admin,laptop,Linux,2026-07-21 19:22:31.495077,19,5.53,0.061,872.7,155.9,82,1,1
user_012,admin,desktop,Windows,2026-07-21 19:22:31.495094,19,2.75,0.116,282.6,595.4,25,1,0
user_012,admin,laptop,Android,2026-07-21 19:22:31.495112,19,11.24,0.027,1222.7,25.7,121,1,1
user_012,admin,mobile,Linux,2026-07-21 19:22:31.495134,19,3.3,0.102,279.8,694.0,22,1,0
user_012,admin,desktop,Windows,2026-07-21 19:22:31.495194,19,11.63,0.025,1065.4,34.2,164,0,1
user_012,admin,mobile,iOS,2026-07-21 19:22:31.495222,19,2.47,0.142,288.4,611.9,35,1,0
user_012,admin,mobile,Android,2026-07-21 19:22:31.495246,19,2.67,0.138,286.2,652.7,39,1,0
user_012,admin,desktop,Windows,2026-07-21 19:22:31.495265,19,3.9,0.098,271.9,663.3,44,0,0
user_012,admin,desktop,Windows,2026-07-21 19:22:31.495284,19,6.43,0.056,834.5,176.7,115,0,1
user_012,admin,desktop,iOS,2026-07-21 19:22:31.495302,19,17.93,0.018,0.0,11.0,260,1,1
user_012,admin,laptop,Android,2026-07-21 19:22:31.495322,19,3.97,0.089,246.2,373.3,20,0,0
user_012,admin,mobile,Android,2026-07-21 19:22:31.495342,19,2.9,0.145,263.2,650.8,36,1,0
user_012,admin,desktop,iOS,2026-07-21 19:22:31.495360,19,7.75,0.052,744.0,80.6,118,1,1
user_012,admin,laptop,Windows,2026-07-21 19:22:31.495436,19,14.76,0.023,1434.0,50.9,175,0,1
user_012,admin,mobile,Linux,2026-07-21 19:22:31.495463,19,17.44,0.015,0.0,13.8,283,1,1
user_012,admin,mobile,Windows,2026-07-21 19:22:31.495481,19,15.66,0.007,0.0,16.1,249,1,1
user_012,admin,mobile,Linux,2026-07-21 19:22:31.495501,19,3.35,0.148,218.8,393.7,27,1,0
user_012,admin,mobile,Android,2026-07-21 19:22:31.495519,19,2.47,0.147,251.1,802.9,20,0,0
user_012,admin,desktop,Windows,2026-07-21 19:22:31.495537,19,3.89,0.128,299.4,798.5,36,1,0
user_012,admin,mobile,Android,2026-07-21 19:22:31.495554,19,14.32,0.025,1056.6,75.1,165,1,1
user_012,admin,desktop,iOS,2026-07-21 19:22:31.495571,19,3.2,0.146,365.4,690.7,35,1,0
user_012,admin,mobile,Android,2026-07-21 19:22:31.495588,19,5.43,0.06,899.8,118.2,65,0,1
user_012,admin,desktop,iOS,2026-07-21 19:22:31.495607,19,3.73,0.15,350.5,640.2,40,1,0
user_012,admin,mobile,Linux,2026-07-21 19:22:31.495625,19,13.69,0.028,1202.1,60.1,123,1,1
user_013,admin,mobile,iOS,2026-07-21 19:22:31.495645,19,3.62,0.133,359.6,821.3,38,1,0
user_013,admin,mobile,Android,2026-07-21 19:22:31.495675,19,2.75,0.101,329.8,494.8,40,0,0
user_013,admin,desktop,Windows,2026-07-21 19:22:31.495695,19,11.83,0.018,1347.7,52.9,179,0,1
user_013,admin,laptop,Android,2026-07-21 19:22:31.495724,19,3.19,0.118,288.9,343.9,25,0,0
user_013,admin,mobile,Android,2026-07-21 19:22:31.495742,19,18.02,0.015,0.0,32.8,273,0,1
user_013,admin,mobile,Windows,2026-07-21 19:22:31.495763,19,7.0,0.056,885.4,137.5,61,0,1
user_013,admin,desktop,iOS,2026-07-21 19:22:31.495783,19,2.05,0.104,276.0,616.0,21,1,0
user_013,admin,desktop,iOS,2026-07-21 19:22:31.495801,19,2.49,0.113,278.9,787.8,42,1,0
user_013,admin,desktop,Android,2026-07-21 19:22:31.495818,19,3.44,0.147,203.6,558.5,42,0,0
user_013,admin,laptop,iOS,2026-07-21 19:22:31.495835,19,3.79,0.085,390.9,856.2,23,1,0
user_013,admin,desktop,Windows,2026-07-21 19:22:31.495859,19,2.12,0.145,270.3,399.8,21,1,0
user_013,admin,laptop,iOS,2026-07-21 19:22:31.495877,19,3.23,0.117,334.0,619.4,34,1,0
user_013,admin,laptop,Android,2026-07-21 19:22:31.495896,19,12.9,0.012,1358.8,36.4,121,0,1
user_013,admin,mobile,iOS,2026-07-21 19:22:31.495914,19,2.83,0.089,236.2,408.9,31,1,0
user_013,admin,desktop,Windows,2026-07-21 19:22:31.495932,19,3.05,0.13,221.4,411.1,29,1,0
user_013,admin,desktop,Linux,2026-07-21 19:22:31.495949,19,3.84,0.11,217.4,630.1,41,1,0
user_013,admin,desktop,Linux,2026-07-21 19:22:31.495966,19,2.09,0.124,390.3,682.8,42,0,0
user_013,admin,laptop,Windows,2026-07-21 19:22:31.495984,19,3.03,0.122,358.7,666.6,34,0,0
user_013,admin,desktop,iOS,2026-07-21 19:22:31.496002,19,12.06,0.027,1450.0,53.4,199,1,1
user_013,admin,desktop,Linux,2026-07-21 19:22:31.496020,19,2.51,0.101,346.4,554.2,23,1,0
user_013,admin,laptop,iOS,2026-07-21 19:22:31.496037,19,3.34,0.087,324.8,554.4,20,1,0
user_013,admin,desktop,Windows,2026-07-21 19:22:31.496054,19,2.31,0.096,373.9,430.0,20,1,0
user_013,admin,mobile,iOS,2026-07-21 19:22:31.496073,19,10.48,0.01,1321.0,52.8,190,1,1
user_013,admin,desktop,Linux,2026-07-21 19:22:31.496091,19,16.16,0.011,0.0,24.9,256,1,1
user_013,admin,desktop,Linux,2026-07-21 19:22:31.496106,19,14.94,0.013,1347.6,46.6,186,1,1
user_014,employee,desktop,iOS,2026-07-21 19:22:31.496125,19,2.89,0.131,203.2,377.0,43,0,0
user_014,employee,mobile,Android,2026-07-21 19:22:31.496168,19,2.21,0.131,315.7,763.6,26,1,0
user_014,employee,laptop,Linux,2026-07-21 19:22:31.496200,19,2.53,0.125,319.2,494.0,28,0,0
user_014,employee,laptop,Android,2026-07-21 19:22:31.496221,19,2.45,0.105,213.9,799.1,36,0,0
user_014,employee,mobile,Linux,2026-07-21 19:22:31.496241,19,3.34,0.085,328.0,828.0,27,1,0
user_014,employee,laptop,Linux,2026-07-21 19:22:31.496261,19,3.3,0.117,264.9,414.2,22,0,0
user_014,employee,mobile,Windows,2026-07-21 19:22:31.496279,19,2.1,0.106,272.6,738.4,22,1,0
user_014,employee,mobile,Windows,2026-07-21 19:22:31.496299,19,2.93,0.084,312.5,877.0,23,1,0
user_014,employee,desktop,Linux,2026-07-21 19:22:31.496317,19,3.27,0.133,234.1,358.0,29,1,0
user_014,employee,mobile,Linux,2026-07-21 19:22:31.496335,19,6.8,0.063,704.3,197.7,71,1,1
user_014,employee,laptop,Linux,2026-07-21 19:22:31.496352,19,12.37,0.018,1059.9,64.2,124,1,1
user_014,employee,desktop,iOS,2026-07-21 19:22:31.496370,19,3.54,0.097,334.3,674.2,39,0,0
user_014,employee,laptop,iOS,2026-07-21 19:22:31.496387,19,2.18,0.133,225.5,604.1,35,0,0
user_014,employee,desktop,iOS,2026-07-21 19:22:31.496406,19,2.32,0.084,223.5,457.9,42,1,0
user_014,employee,laptop,iOS,2026-07-21 19:22:31.496423,19,2.72,0.086,387.4,605.8,28,0,0
user_014,employee,desktop,Linux,2026-07-21 19:22:31.496441,19,3.65,0.1,388.5,609.4,37,1,0
user_014,employee,laptop,Android,2026-07-21 19:22:31.496458,19,14.6,0.02,1496.1,75.8,131,0,1
user_014,employee,desktop,Windows,2026-07-21 19:22:31.496478,19,2.23,0.137,276.1,619.5,43,1,0
user_014,employee,mobile,Android,2026-07-21 19:22:31.496495,19,13.61,0.013,1106.0,24.9,133,1,1
user_014,employee,mobile,iOS,2026-07-21 19:22:31.496512,19,2.81,0.092,339.0,874.4,37,0,0
user_014,employee,mobile,iOS,2026-07-21 19:22:31.496529,19,3.15,0.145,315.0,488.2,41,1,0
user_014,employee,laptop,Windows,2026-07-21 19:22:31.496546,19,3.21,0.09,379.7,404.9,33,1,0
user_014,employee,mobile,iOS,2026-07-21 19:22:31.496563,19,3.01,0.108,229.3,373.1,40,0,0
user_014,employee,mobile,Android,2026-07-21 19:22:31.496580,19,2.96,0.115,246.5,629.7,32,0,0
user_014,employee,desktop,Android,2026-07-21 19:22:31.496597,19,3.93,0.11,262.4,825.7,33,0,0
user_015,student,laptop,Linux,2026-07-21 19:22:31.496616,19,11.39,0.027,1000.2,57.2,162,1,1
user_015,student,mobile,Windows,2026-07-21 19:22:31.496634,19,3.3,0.091,212.3,415.1,38,0,0
user_015,student,mobile,iOS,2026-07-21 19:22:31.496652,19,16.06,0.012,0.0,11.7,249,0,1
user_015,student,mobile,Android,2026-07-21 19:22:31.496669,19,3.39,0.149,247.8,344.8,22,0,0
user_015,student,laptop,iOS,2026-07-21 19:22:31.496686,19,13.91,0.015,1088.9,23.7,135,0,1
user_015,student,laptop,Windows,2026-07-21 19:22:31.496713,19,7.04,0.07,844.2,106.5,98,0,1
user_015,student,laptop,iOS,2026-07-21 19:22:31.496731,19,2.35,0.126,369.6,378.4,37,0,0
user_015,student,mobile,iOS,2026-07-21 19:22:31.496753,19,3.77,0.111,238.9,615.3,26,0,0
user_015,student,mobile,Android,2026-07-21 19:22:31.496771,19,2.96,0.092,277.4,306.6,24,0,0
user_015,student,desktop,Windows,2026-07-21 19:22:31.496791,19,2.83,0.114,203.8,649.3,34,1,0
user_015,student,mobile,iOS,2026-07-21 19:22:31.496809,19,3.36,0.093,323.8,307.3,32,1,0
user_015,student,mobile,Android,2026-07-21 19:22:31.496832,19,16.21,0.02,0.0,11.9,281,0,1
user_015,student,desktop,Windows,2026-07-21 19:22:31.496853,19,2.09,0.106,253.2,572.6,30,1,0
user_015,student,laptop,Android,2026-07-21 19:22:31.496871,19,8.38,0.043,746.5,183.8,63,0,1
user_015,student,desktop,iOS,2026-07-21 19:22:31.496889,19,2.49,0.126,362.1,815.7,39,1,0
user_015,student,mobile,Windows,2026-07-21 19:22:31.496905,19,2.78,0.147,226.6,695.2,36,1,0
user_015,student,mobile,Windows,2026-07-21 19:22:31.496923,19,14.71,0.026,1038.2,75.8,129,0,1
user_015,student,laptop,Android,2026-07-21 19:22:31.496940,19,2.51,0.135,365.0,695.6,42,1,0
user_015,student,desktop,iOS,2026-07-21 19:22:31.496957,19,3.79,0.125,322.8,611.0,42,1,0
user_015,student,desktop,Linux,2026-07-21 19:22:31.496973,19,10.75,0.025,1256.1,22.5,127,1,1
user_015,student,mobile,Android,2026-07-21 19:22:31.496991,19,2.17,0.13,214.4,363.2,43,1,0
user_015,student,laptop,iOS,2026-07-21 19:22:31.497010,19,5.14,0.055,716.3,115.6,90,1,1
user_015,student,laptop,Android,2026-07-21 19:22:31.497029,19,2.7,0.134,332.3,404.5,38,0,0
user_015,student,laptop,Android,2026-07-21 19:22:31.497054,19,2.2,0.126,352.9,312.6,29,1,0
user_015,student,desktop,iOS,2026-07-21 19:22:31.497072,19,2.16,0.148,259.1,674.8,27,0,0
user_016,employee,mobile,Android,2026-07-21 19:22:31.497090,19,2.76,0.094,224.3,764.8,23,1,0
user_016,employee,laptop,Android,2026-07-21 19:22:31.497108,19,7.58,0.056,612.6,118.7,109,1,1
user_016,employee,desktop,iOS,2026-07-21 19:22:31.497125,19,2.25,0.113,222.8,649.5,32,0,0
user_016,employee,laptop,iOS,2026-07-21 19:22:31.497181,19,3.5,0.137,331.3,326.2,30,0,0
user_016,employee,laptop,iOS,2026-07-21 19:22:31.497212,19,2.22,0.122,219.0,559.2,27,1,0
user_016,employee,mobile,Windows,2026-07-21 19:22:31.497231,19,2.88,0.123,388.6,372.9,39,1,0
user_016,employee,desktop,Linux,2026-07-21 19:22:31.497251,19,2.39,0.142,329.2,702.9,22,0,0
user_016,employee,desktop,iOS,2026-07-21 19:22:31.497283,19,6.27,0.066,677.5,110.3,106,0,1
user_016,employee,mobile,Android,2026-07-21 19:22:31.497308,19,8.02,0.054,852.6,146.9,99,1,1
user_016,employee,desktop,Windows,2026-07-21 19:22:31.497328,19,2.36,0.084,264.0,890.8,41,0,0
user_016,employee,laptop,Android,2026-07-21 19:22:31.497345,19,3.87,0.083,233.0,735.6,40,1,0
user_016,employee,desktop,Linux,2026-07-21 19:22:31.497362,19,3.64,0.095,301.2,505.4,43,1,0
user_016,employee,desktop,Android,2026-07-21 19:22:31.497380,19,2.83,0.133,348.7,478.5,22,0,0
user_016,employee,mobile,Linux,2026-07-21 19:22:31.497397,19,3.13,0.128,374.7,826.3,34,1,0
user_016,employee,desktop,Windows,2026-07-21 19:22:31.497414,19,2.87,0.091,311.6,448.0,27,1,0
user_016,employee,desktop,iOS,2026-07-21 19:22:31.497431,19,3.45,0.149,219.8,694.5,29,0,0
user_016,employee,laptop,iOS,2026-07-21 19:22:31.497448,19,2.62,0.132,363.0,513.2,21,0,0
user_016,employee,mobile,iOS,2026-07-21 19:22:31.497468,19,8.14,0.057,601.6,180.8,85,0,1
user_016,employee,laptop,Windows,2026-07-21 19:22:31.497486,19,3.67,0.081,349.9,520.8,40,1,0
user_016,employee,desktop,Windows,2026-07-21 19:22:31.497504,19,2.65,0.09,261.1,601.2,43,1,0
user_016,employee,mobile,Linux,2026-07-21 19:22:31.497521,19,2.25,0.107,328.7,831.7,29,1,0
user_016,employee,mobile,Linux,2026-07-21 19:22:31.497538,19,3.19,0.107,282.5,407.0,27,0,0
user_016,employee,laptop,Windows,2026-07-21 19:22:31.497555,19,15.15,0.008,0.0,33.8,259,1,1
user_016,employee,laptop,iOS,2026-07-21 19:22:31.497571,19,2.19,0.121,296.2,734.0,33,0,0
user_016,employee,mobile,Windows,2026-07-21 19:22:31.497589,19,2.21,0.096,340.6,662.1,43,1,0
user_017,employee,desktop,iOS,2026-07-21 19:22:31.497609,19,3.35,0.136,254.0,599.0,38,1,0
user_017,employee,desktop,Windows,2026-07-21 19:22:31.497626,19,2.15,0.084,266.8,425.9,25,0,0
user_017,employee,desktop,Windows,2026-07-21 19:22:31.497649,19,3.65,0.116,274.7,741.3,42,1,0
user_017,employee,desktop,Android,2026-07-21 19:22:31.497668,19,2.47,0.106,212.5,899.0,34,0,0
user_017,employee,desktop,Linux,2026-07-21 19:22:31.497686,19,3.87,0.125,284.2,597.7,23,0,0
user_017,employee,mobile,Windows,2026-07-21 19:22:31.497703,19,2.36,0.128,398.2,744.0,30,0,0
user_017,employee,mobile,Android,2026-07-21 19:22:31.497720,19,3.9,0.094,313.1,500.7,29,0,0
user_017,employee,desktop,Android,2026-07-21 19:22:31.497738,19,2.05,0.082,366.3,718.6,32,0,0
user_017,employee,desktop,Android,2026-07-21 19:22:31.497761,19,19.65,0.017,0.0,17.8,218,0,1
user_017,employee,desktop,Windows,2026-07-21 19:22:31.497776,19,2.86,0.141,368.4,588.5,24,0,0
user_017,employee,desktop,Linux,2026-07-21 19:22:31.497794,19,2.87,0.146,341.2,329.9,23,0,0
user_017,employee,desktop,Android,2026-07-21 19:22:31.497811,19,3.81,0.144,356.0,759.3,23,0,0
user_017,employee,mobile,Windows,2026-07-21 19:22:31.497831,19,2.32,0.123,227.1,694.2,39,0,0
user_017,employee,desktop,Android,2026-07-21 19:22:31.497848,19,3.91,0.085,211.4,457.0,41,0,0
user_017,employee,laptop,Windows,2026-07-21 19:22:31.497865,19,2.49,0.143,249.9,522.7,35,1,0
user_017,employee,desktop,Android,2026-07-21 19:22:31.497883,19,2.86,0.139,253.6,592.5,28,1,0
user_017,employee,desktop,iOS,2026-07-21 19:22:31.497899,19,2.07,0.084,381.3,507.6,44,1,0
user_017,employee,desktop,Windows,2026-07-21 19:22:31.497963,19,2.63,0.134,217.3,313.1,34,0,0
user_017,employee,laptop,iOS,2026-07-21 19:22:31.497984,19,3.33,0.147,312.0,536.1,26,0,0
user_017,employee,mobile,Android,2026-07-21 19:22:31.498003,19,3.66,0.135,324.9,888.8,24,1,0
user_017,employee,laptop,iOS,2026-07-21 19:22:31.498024,19,2.51,0.126,239.6,503.0,43,0,0
user_017,employee,desktop,Windows,2026-07-21 19:22:31.498042,19,2.62,0.146,393.5,313.2,28,1,0
user_017,employee,mobile,Android,2026-07-21 19:22:31.498061,19,18.6,0.011,0.0,30.5,270,1,1
user_017,employee,mobile,Windows,2026-07-21 19:22:31.498077,19,17.73,0.02,0.0,35.8,260,1,1
user_017,employee,desktop,iOS,2026-07-21 19:22:31.498092,19,3.45,0.085,341.6,667.7,36,0,0
user_018,student,desktop,Android,2026-07-21 19:22:31.498111,19,2.45,0.139,285.7,867.4,24,0,0
user_018,student,laptop,iOS,2026-07-21 19:22:31.498128,19,3.7,0.127,292.5,576.1,35,1,0
user_018,student,laptop,Windows,2026-07-21 19:22:31.498172,19,3.5,0.1,357.4,783.8,25,0,0
user_018,student,desktop,iOS,2026-07-21 19:22:31.498200,19,2.92,0.084,357.3,823.3,26,0,0
user_018,student,laptop,Windows,2026-07-21 19:22:31.498220,19,17.72,0.016,0.0,10.5,285,0,1
user_018,student,desktop,iOS,2026-07-21 19:22:31.498238,19,15.63,0.015,0.0,17.7,291,1,1
user_018,student,mobile,iOS,2026-07-21 19:22:31.498264,19,3.89,0.119,350.1,316.3,36,0,0
user_018,student,desktop,Android,2026-07-21 19:22:31.498299,19,2.13,0.112,381.8,534.4,20,1,0
user_018,student,laptop,Windows,2026-07-21 19:22:31.498332,19,3.6,0.106,290.3,356.0,37,0,0
user_018,student,laptop,Windows,2026-07-21 19:22:31.498371,19,2.88,0.094,237.3,472.3,27,1,0
user_018,student,desktop,Android,2026-07-21 19:22:31.498408,19,3.59,0.12,326.9,685.6,42,0,0
user_018,student,mobile,iOS,2026-07-21 19:22:31.498427,19,5.78,0.067,756.1,163.5,119,1,1
user_018,student,laptop,Android,2026-07-21 19:22:31.498447,19,3.59,0.102,371.4,838.3,22,0,0
user_018,student,desktop,iOS,2026-07-21 19:22:31.498477,19,5.68,0.055,779.4,102.1,114,0,1
user_018,student,mobile,Android,2026-07-21 19:22:31.498512,19,14.47,0.023,1076.1,67.9,123,1,1
user_018,student,mobile,Linux,2026-07-21 19:22:31.498539,19,3.94,0.14,223.5,603.1,30,1,0
user_018,student,laptop,Linux,2026-07-21 19:22:31.498557,19,3.93,0.109,396.8,735.1,40,1,0
user_018,student,desktop,Android,2026-07-21 19:22:31.498579,19,2.65,0.15,396.0,377.9,42,1,0
user_018,student,desktop,iOS,2026-07-21 19:22:31.498597,19,3.37,0.087,205.9,834.2,39,1,0
user_018,student,mobile,Android,2026-07-21 19:22:31.498615,19,2.16,0.131,237.5,791.4,28,1,0
user_018,student,laptop,Android,2026-07-21 19:22:31.498632,19,3.08,0.13,262.9,840.8,30,0,0
user_018,student,laptop,Linux,2026-07-21 19:22:31.498649,19,3.3,0.102,250.9,796.9,41,0,0
user_018,student,mobile,iOS,2026-07-21 19:22:31.498666,19,2.67,0.092,342.4,352.3,43,0,0
user_018,student,mobile,Windows,2026-07-21 19:22:31.498683,19,3.44,0.109,381.1,570.2,38,0,0
user_018,student,laptop,Android,2026-07-21 19:22:31.498700,19,8.0,0.06,786.3,168.6,81,1,1
user_019,student,mobile,iOS,2026-07-21 19:22:31.498720,19,3.61,0.139,250.8,375.8,20,1,0
user_019,student,desktop,Windows,2026-07-21 19:22:31.498737,19,3.35,0.103,337.3,404.9,34,0,0
user_019,student,desktop,Android,2026-07-21 19:22:31.498764,19,3.71,0.096,367.4,346.2,42,1,0
user_019,student,laptop,Linux,2026-07-21 19:22:31.498782,19,2.68,0.141,243.1,427.6,34,1,0
user_019,student,laptop,Android,2026-07-21 19:22:31.498799,19,2.07,0.101,330.6,842.2,33,1,0
user_019,student,mobile,Linux,2026-07-21 19:22:31.498817,19,2.47,0.137,211.8,456.2,34,1,0
user_019,student,mobile,Android,2026-07-21 19:22:31.498834,19,3.81,0.127,312.1,568.2,21,1,0
user_019,student,desktop,iOS,2026-07-21 19:22:31.498851,19,2.92,0.141,309.3,547.7,22,1,0
user_019,student,desktop,Android,2026-07-21 19:22:31.498868,19,3.6,0.114,203.6,743.9,27,1,0
user_019,student,desktop,iOS,2026-07-21 19:22:31.498885,19,8.67,0.048,857.5,196.7,78,1,1
user_019,student,mobile,Android,2026-07-21 19:22:31.498902,19,3.65,0.129,367.9,877.7,32,0,0
user_019,student,desktop,Windows,2026-07-21 19:22:31.498919,19,18.63,0.01,0.0,36.2,218,1,1
user_019,student,desktop,Android,2026-07-21 19:22:31.498936,19,2.23,0.129,308.1,458.0,27,1,0
user_019,student,desktop,Android,2026-07-21 19:22:31.498954,19,15.23,0.014,0.0,19.0,251,1,1
user_019,student,desktop,Linux,2026-07-21 19:22:31.498969,19,7.39,0.049,690.0,151.9,89,0,1
user_019,student,desktop,Linux,2026-07-21 19:22:31.498986,19,10.32,0.028,1438.6,79.3,160,0,1
user_019,student,laptop,Android,2026-07-21 19:22:31.499003,19,13.13,0.021,1419.1,22.1,167,1,1
user_019,student,mobile,Windows,2026-07-21 19:22:31.499022,19,7.33,0.07,856.7,87.6,80,0,1
user_019,student,laptop,iOS,2026-07-21 19:22:31.499039,19,3.66,0.122,223.0,845.8,28,0,0
user_019,student,laptop,Android,2026-07-21 19:22:31.499056,19,3.34,0.138,375.8,315.1,20,1,0
user_019,student,mobile,Linux,2026-07-21 19:22:31.499073,19,3.39,0.086,382.1,764.3,33,0,0
user_019,student,mobile,iOS,2026-07-21 19:22:31.499090,19,3.2,0.142,288.7,868.9,27,0,0
user_019,student,mobile,iOS,2026-07-21 19:22:31.499109,19,2.89,0.135,327.9,607.4,42,1,0
user_019,student,desktop,Android,2026-07-21 19:22:31.499127,19,5.42,0.052,746.3,111.5,81,0,1
user_019,student,desktop,Windows,2026-07-21 19:22:31.499170,19,11.36,0.019,1491.9,58.0,191,1,1
user_020,employee,desktop,iOS,2026-07-21 19:22:31.499202,19,2.14,0.098,272.4,662.4,31,0,0
user_020,employee,laptop,Android,2026-07-21 19:22:31.499223,19,3.81,0.097,293.9,498.8,44,0,0
user_020,employee,laptop,Linux,2026-07-21 19:22:31.499242,19,2.96,0.094,322.2,584.6,32,1,0
user_020,employee,desktop,Linux,2026-07-21 19:22:31.499264,19,3.18,0.118,370.8,431.4,36,0,0
user_020,employee,laptop,Linux,2026-07-21 19:22:31.499281,19,2.07,0.088,267.8,563.1,40,0,0
user_020,employee,desktop,iOS,2026-07-21 19:22:31.499299,19,2.44,0.108,208.9,538.2,28,1,0
user_020,employee,mobile,iOS,2026-07-21 19:22:31.499319,19,2.17,0.123,222.8,827.9,38,0,0
user_020,employee,mobile,iOS,2026-07-21 19:22:31.499339,19,7.3,0.041,802.6,199.1,105,1,1
user_020,employee,mobile,Android,2026-07-21 19:22:31.499357,19,2.26,0.099,278.9,737.9,31,1,0
user_020,employee,laptop,Android,2026-07-21 19:22:31.499373,19,19.41,0.015,0.0,30.2,211,1,1
user_020,employee,desktop,Windows,2026-07-21 19:22:31.499390,19,2.59,0.13,390.8,300.9,24,1,0
